 time            v(vspike)      
 1.58050458e-01  2.58984681e-08 
 1.58059959e-01  5.68735385e-08 
 1.58068211e-01  1.08448328e-08 
 1.58077719e-01  5.14595643e-08 
 1.58095878e-01  3.78569447e-09 
 1.58114378e-01  4.99612854e-08 
 1.58145637e-01  1.30685372e-09 
 1.58162540e-01  4.31592860e-08 
 1.58180452e-01  1.70410295e-08 
 1.58191413e-01  6.11157480e-08 
 1.58203797e-01  1.54439268e-08 
 1.58214266e-01  5.26199885e-08 
 1.58225417e-01  2.08179114e-08 
 1.58236638e-01  5.73430031e-08 
 1.58247343e-01  1.64535056e-08 
 1.58261052e-01  4.90473754e-08 
 1.58275743e-01  1.52158719e-09 
 1.58290742e-01  4.46134933e-08 
 1.58315221e-01  4.74136801e-10 
 1.58340460e-01  5.54816427e-08 
 1.58369303e-01  9.83302624e-09 
 1.58396486e-01  5.48936170e-08 
 1.58450610e-01  1.28871514e-08 
 1.58506957e-01  5.56623188e-08 
 1.58569023e-01  8.79150561e-09 
 1.58669023e-01  5.28051875e-08 
 1.58769023e-01  1.07108364e-08 
 1.58869023e-01  5.04273040e-08 
 1.58969023e-01 -1.46891797e-09 
 1.59024609e-01  6.52047372e-08 
 1.59095804e-01  1.53514191e-08 
 1.59154760e-01  5.93715251e-08 
 1.59214406e-01  5.32525908e-09 
 1.59297280e-01  6.20822481e-08 
 1.59379462e-01  5.58005246e-09 
 1.59479462e-01  5.84439418e-08 
 1.59579462e-01  3.91605501e-09 
 1.59679462e-01  6.41789169e-08 
 1.59735053e-01  3.88077271e-09 
 1.59787833e-01  4.93941970e-08 
 1.59823565e-01 -9.16072772e-09 
 1.59857596e-01  6.22883003e-08 
 1.59881385e-01  8.79781234e-09 
 1.59897981e-01  7.26501125e-08 
 1.59915132e-01 -1.05920657e-08 
 1.59931017e-01  7.82976689e-08 
 1.59954366e-01 -1.28119035e-08 
 1.59976032e-01  6.95180546e-08 
 1.60002629e-01 -2.44151978e-08 
 1.60026663e-01  7.40323519e-08 
 1.60052614e-01 -2.01592847e-08 
 1.60084437e-01  8.94643444e-08 
 1.60112772e-01 -8.40805149e-09 
 1.60143677e-01  8.88986191e-08 
 1.60174004e-01 -1.65086674e-08 
 1.60218920e-01  8.10604126e-08 
 1.60274060e-01 -2.93842902e-08 
 1.60329181e-01  8.61470415e-08 
 1.60382357e-01 -1.75402248e-08 
 1.60454292e-01  8.59934921e-08 
 1.60526016e-01 -2.01013953e-08 
 1.60626016e-01  8.73115213e-08 
 1.60699494e-01 -2.27616269e-08 
 1.60777160e-01  7.78955588e-08 
 1.60877160e-01 -2.62613034e-08 
 1.60977160e-01  8.70237442e-08 
 1.61077160e-01 -1.37130206e-08 
 1.61163796e-01  8.31941969e-08 
 1.61263494e-01 -1.96614118e-08 
 1.61363494e-01  8.63832477e-08 
 1.61463494e-01 -2.34385940e-08 
 1.61556796e-01  8.25977843e-08 
 1.61649238e-01 -1.18590938e-08 
 1.61731119e-01  7.95799191e-08 
 1.61814258e-01 -1.89665072e-08 
 1.61914258e-01  6.73976096e-08 
 1.61951175e-01 -3.00490639e-08 
 1.61974868e-01  5.52952774e-06 
 1.61987880e-01  1.48036330e-03 
 1.61987910e-01  1.51054679e-03 
 1.61987970e-01  1.57990207e-03 
 1.61988089e-01  1.74113445e-03 
 1.61988328e-01  2.14388378e-03 
 1.61988728e-01  3.41752202e-03 
 1.61988792e-01  3.82508631e-03 
 1.61988808e-01  3.94408505e-03 
 1.61988840e-01  4.22427627e-03 
 1.61988904e-01  5.35099804e-03 
 1.61988914e-01  5.67324902e-03 
 1.61988933e-01  6.67088906e-03 
 1.61988938e-01  7.10840170e-03 
 1.61988947e-01  8.43145263e-03 
 1.61988952e-01  9.60430298e-03 
 1.61988953e-01  1.00261750e-02 
 1.61988956e-01  1.10498353e-02 
 1.61988961e-01  1.57005210e-02 
 1.61988962e-01  1.96484641e-02 
 1.61988964e-01  2.69726653e-02 
 1.61988965e-01  3.98972220e-02 
 1.61988967e-01  7.18948806e-02 
 1.61988968e-01  1.29038319e-01 
 1.61988968e-01  1.97652380e-01 
 1.61988969e-01  3.96886184e-01 
 1.61988970e-01  7.77339575e-01 
 1.61988971e-01  1.24445872e+00 
 1.61988971e-01  1.58574785e+00 
 1.61988971e-01  1.82426465e+00 
 1.61988971e-01  2.00381451e+00 
 1.61988971e-01  2.15623229e+00 
 1.61988971e-01  2.30984572e+00 
 1.61988972e-01  2.42691051e+00 
 1.61988972e-01  2.52716507e+00 
 1.61988972e-01  2.66085331e+00 
 1.61988972e-01  2.81929561e+00 
 1.61988972e-01  3.00320497e+00 
 1.61988972e-01  3.17377517e+00 
 1.61988972e-01  3.32120380e+00 
 1.61988972e-01  3.48466271e+00 
 1.61988972e-01  3.65419259e+00 
 1.61988972e-01  3.89460482e+00 
 1.61988972e-01  4.12992500e+00 
 1.61988972e-01  4.33612815e+00 
 1.61988973e-01  4.57731425e+00 
 1.61988973e-01  4.72579409e+00 
 1.61988973e-01  4.87382498e+00 
 1.61988973e-01  4.95924003e+00 
 1.61988974e-01  4.98466931e+00 
 1.61988975e-01  4.99545325e+00 
 1.61988976e-01  4.99815885e+00 
 1.61988977e-01  4.99937782e+00 
 1.61988979e-01  4.99992511e+00 
 1.61988981e-01  5.00004578e+00 
 1.61988983e-01  5.00010517e+00 
 1.61988986e-01  5.00009749e+00 
 1.61988992e-01  5.00011143e+00 
 1.61989003e-01  5.00009705e+00 
 1.61989014e-01  5.00011037e+00 
 1.61989025e-01  5.00009460e+00 
 1.61989033e-01  5.00010550e+00 
 1.61989042e-01  5.00008713e+00 
 1.61989055e-01  5.00009364e+00 
 1.61989068e-01  5.00006716e+00 
 1.61989082e-01  5.00000237e+00 
 1.61989093e-01  4.99995067e+00 
 1.61989105e-01  4.99996895e+00 
 1.61989116e-01  4.99994936e+00 
 1.61989127e-01  4.99996801e+00 
 1.61989148e-01  4.99994869e+00 
 1.61989177e-01  4.99996748e+00 
 1.61989222e-01  4.99994837e+00 
 1.61989294e-01  4.99996751e+00 
 1.61989376e-01  4.99994869e+00 
 1.61989497e-01  4.99996799e+00 
 1.61989682e-01  4.99994952e+00 
 1.61989974e-01  4.99996926e+00 
 1.61990415e-01  4.99995158e+00 
 1.61991119e-01  4.99997233e+00 
 1.61992173e-01  4.99995602e+00 
 1.61994023e-01  4.99997891e+00 
 1.61997695e-01  4.99996649e+00 
 1.62005038e-01  4.99999374e+00 
 1.62019725e-01  4.99998347e+00 
 1.62049099e-01  5.00000681e+00 
 1.62095459e-01  4.99999018e+00 
 1.62163519e-01  5.00000838e+00 
 1.62226899e-01  4.99998987e+00 
 1.62287246e-01  5.00000523e+00 
 1.62353341e-01  4.99994125e+00 
 1.62408116e-01  4.99115315e+00 
 1.62411426e-01  4.98186329e+00 
 1.62415353e-01  4.92098091e+00 
 1.62416448e-01  8.15879507e-04 
 1.62416844e-01 -8.13563007e-04 
 1.62417104e-01  8.14242900e-04 
 1.62417156e-01 -8.05162911e-04 
 1.62417163e-01  7.60027239e-04 
 1.62417168e-01 -7.09296596e-04 
 1.62417176e-01  6.79241564e-04 
 1.62417188e-01 -6.59954077e-04 
 1.62417201e-01  6.43638932e-04 
 1.62417213e-01 -6.26081345e-04 
 1.62417225e-01  6.08998616e-04 
 1.62417239e-01 -5.94291936e-04 
 1.62417255e-01  5.82108558e-04 
 1.62417274e-01 -5.71612499e-04 
 1.62417296e-01  5.63031898e-04 
 1.62417323e-01 -5.55893548e-04 
 1.62417356e-01  5.50427652e-04 
 1.62417400e-01 -5.46141709e-04 
 1.62417463e-01  5.43268202e-04 
 1.62417560e-01 -5.41259195e-04 
 1.62417741e-01  5.40256170e-04 
 1.62418103e-01 -5.39516207e-04 
 1.62418827e-01  5.39021050e-04 
 1.62420274e-01 -5.38197301e-04 
 1.62423169e-01  5.36864678e-04 
 1.62428958e-01 -5.34554660e-04 
 1.62440538e-01  5.30532647e-04 
 1.62456649e-01 -5.25370437e-04 
 1.62474213e-01  5.21240196e-04 
 1.62493835e-01 -5.17597031e-04 
 1.62513830e-01  5.15446402e-04 
 1.62537669e-01 -5.14321907e-04 
 1.62559738e-01  5.15034565e-04 
 1.62580397e-01 -5.15973895e-04 
 1.62602575e-01  5.16507102e-04 
 1.62619404e-01 -5.16208604e-04 
 1.62636370e-01  5.16313176e-04 
 1.62656063e-01 -5.16135597e-04 
 1.62678533e-01  5.15954678e-04 
 1.62710235e-01 -5.15059760e-04 
 1.62743111e-01  5.14628869e-04 
 1.62793114e-01 -5.14402467e-04 
 1.62852468e-01  5.14307107e-04 
 1.62901205e-01 -5.13205462e-04 
 1.62924917e-01  5.13059652e-04 
 1.62947621e-01 -5.13496328e-04 
 1.62973204e-01  5.15591779e-04 
 1.62992839e-01 -5.17799204e-04 
 1.63018180e-01  5.20776257e-04 
 1.63068862e-01 -5.21912218e-04 
 1.63096384e-01  5.20888972e-04 
 1.63122752e-01 -5.20008924e-04 
 1.63155237e-01  5.20217083e-04 
 1.63188738e-01 -5.22658635e-04 
 1.63219342e-01  5.28191216e-04 
 1.63258276e-01 -5.36043726e-04 
 1.63295347e-01  5.37977365e-04 
 1.63329950e-01 -5.33197820e-04 
 1.63358102e-01  5.28991806e-04 
 1.63386618e-01 -5.25846297e-04 
 1.63415298e-01  5.24856621e-04 
 1.63437572e-01 -5.24497704e-04 
 1.63459812e-01  5.23569267e-04 
 1.63476217e-01 -5.21804234e-04 
 1.63489896e-01  5.20496586e-04 
 1.63506151e-01 -5.19173229e-04 
 1.63518992e-01  5.18944618e-04 
 1.63534765e-01 -5.18658882e-04 
 1.63551465e-01  5.18659802e-04 
 1.63566646e-01 -5.18566203e-04 
 1.63580737e-01  5.18776417e-04 
 1.63594372e-01 -5.18532534e-04 
 1.63607856e-01  5.18490044e-04 
 1.63625744e-01 -5.18012782e-04 
 1.63637494e-01  5.17965037e-04 
 1.63649385e-01 -5.18042939e-04 
 1.63662486e-01  5.18752376e-04 
 1.63675474e-01 -5.19178734e-04 
 1.63690258e-01  5.19976100e-04 
 1.63706226e-01 -5.20931585e-04 
 1.63718818e-01  5.21901356e-04 
 1.63731798e-01 -5.22157231e-04 
 1.63745125e-01  5.22345604e-04 
 1.63761166e-01 -5.22337001e-04 
 1.63776773e-01  5.22535807e-04 
 1.63793234e-01 -5.22291945e-04 
 1.63809200e-01  5.22713981e-04 
 1.63827009e-01 -5.23908062e-04 
 1.63849322e-01  5.26225712e-04 
 1.63870020e-01 -5.27202060e-04 
 1.63911417e-01  5.25716833e-04 
 1.63940490e-01 -5.23055753e-04 
 1.63967856e-01  5.21365174e-04 
 1.63992132e-01 -5.19644537e-04 
 1.64014786e-01  5.18024112e-04 
 1.64037884e-01 -5.16449172e-04 
 1.64059909e-01  5.16177218e-04 
 1.64074061e-01 -5.16176499e-04 
 1.64089305e-01  5.16274942e-04 
 1.64102748e-01 -5.15958307e-04 
 1.64114938e-01  5.15958076e-04 
 1.64127462e-01 -5.15663120e-04 
 1.64138705e-01  5.15792727e-04 
 1.64147833e-01 -5.15899538e-04 
 1.64157573e-01  5.16340858e-04 
 1.64167001e-01 -5.16363489e-04 
 1.64175172e-01  5.16534247e-04 
 1.64183797e-01 -5.16503842e-04 
 1.64191953e-01  5.16837957e-04 
 1.64202049e-01 -5.17035841e-04 
 1.64213770e-01  5.17581445e-04 
 1.64225604e-01 -5.18016557e-04 
 1.64244762e-01  5.19367492e-04 
 1.64262176e-01 -5.20581253e-04 
 1.64288867e-01  5.23592231e-04 
 1.64315986e-01 -5.27202254e-04 
 1.64347823e-01  5.30004269e-04 
 1.64381946e-01 -5.29283566e-04 
 1.64418505e-01  5.27779044e-04 
 1.64458285e-01 -5.26410370e-04 
 1.64503636e-01  5.25986369e-04 
 1.64565721e-01 -5.25590557e-04 
 1.64624662e-01  5.26106288e-04 
 1.64689227e-01 -5.26591225e-04 
 1.64748200e-01  5.24621017e-04 
 1.64845562e-01 -5.20476481e-04 
 1.64938892e-01  5.18292759e-04 
 1.65038892e-01 -5.17760012e-04 
 1.65115037e-01  5.17035891e-04 
 1.65192644e-01 -5.14194096e-04 
 1.65243975e-01  5.13556533e-04 
 1.65329121e-01 -5.13798255e-04 
 1.65429121e-01  5.17099543e-04 
 1.65521029e-01 -5.22057411e-04 
 1.65621029e-01  5.24622044e-04 
 1.65721029e-01 -5.30597862e-04 
 1.65821029e-01  5.41707393e-04 
 1.65890566e-01 -5.40891975e-04 
 1.65976972e-01  5.33200967e-04 
 1.66063586e-01 -5.20871425e-04 
 1.66112464e-01  5.15911645e-04 
 1.66159677e-01 -5.16044754e-04 
 1.66184788e-01  5.17627836e-04 
 1.66209780e-01 -5.17606485e-04 
 1.66230768e-01  5.16897729e-04 
 1.66256782e-01 -5.15425457e-04 
 1.66282834e-01  5.14203943e-04 
 1.66303853e-01 -5.13405652e-04 
 1.66329327e-01  5.13925782e-04 
 1.66343352e-01 -5.14698526e-04 
 1.66356591e-01  5.15774227e-04 
 1.66368954e-01 -5.16143019e-04 
 1.66380231e-01  5.16294526e-04 
 1.66391966e-01 -5.15932908e-04 
 1.66409059e-01  5.15564286e-04 
 1.66424606e-01 -5.15036959e-04 
 1.66440319e-01  5.15305523e-04 
 1.66452966e-01 -5.15849947e-04 
 1.66467269e-01  5.17146882e-04 
 1.66492125e-01 -5.19142799e-04 
 1.66510409e-01  5.20796891e-04 
 1.66529514e-01 -5.22838457e-04 
 1.66545569e-01  5.24842750e-04 
 1.66560379e-01 -5.25485187e-04 
 1.66570412e-01  5.25417632e-04 
 1.66584523e-01 -5.24511592e-04 
 1.66598061e-01  5.24169989e-04 
 1.66608584e-01 -5.24129453e-04 
 1.66622355e-01  5.24498537e-04 
 1.66634491e-01 -5.24275125e-04 
 1.66647992e-01  5.24222033e-04 
 1.66663359e-01 -5.23946966e-04 
 1.66681327e-01  5.23575457e-04 
 1.66698609e-01 -5.22195402e-04 
 1.66709331e-01  5.21318332e-04 
 1.66721170e-01 -5.20291792e-04 
 1.66729478e-01  5.20172700e-04 
 1.66740401e-01 -5.20024290e-04 
 1.66755841e-01  5.20082450e-04 
 1.66771853e-01 -5.19592221e-04 
 1.66787741e-01  5.19297755e-04 
 1.66805870e-01 -5.19171449e-04 
 1.66821786e-01  5.20151923e-04 
 1.66833312e-01 -5.20932632e-04 
 1.66847191e-01  5.21659661e-04 
 1.66858482e-01 -5.21468520e-04 
 1.66871298e-01  5.21271154e-04 
 1.66890996e-01 -5.20477182e-04 
 1.66908455e-01  5.19897137e-04 
 1.66928899e-01 -5.18563155e-04 
 1.66942085e-01  5.17929914e-04 
 1.66954843e-01 -5.17433925e-04 
 1.66970481e-01  5.17698963e-04 
 1.66985948e-01 -5.18167906e-04 
 1.67001009e-01  5.19480709e-04 
 1.67012796e-01 -5.20633320e-04 
 1.67024519e-01  5.21671087e-04 
 1.67034535e-01 -5.21737296e-04 
 1.67047390e-01  5.21475106e-04 
 1.67059192e-01 -5.20597739e-04 
 1.67072241e-01  5.19833552e-04 
 1.67085911e-01 -5.18670046e-04 
 1.67099417e-01  5.17860839e-04 
 1.67112107e-01 -5.17151923e-04 
 1.67126002e-01  5.17259305e-04 
 1.67141387e-01 -5.17641140e-04 
 1.67156786e-01  5.18671686e-04 
 1.67172327e-01 -5.19906972e-04 
 1.67188423e-01  5.21333782e-04 
 1.67203862e-01 -5.21575963e-04 
 1.67216936e-01  5.21212545e-04 
 1.67226543e-01 -5.20340621e-04 
 1.67237016e-01  5.19690829e-04 
 1.67247175e-01 -5.19057748e-04 
 1.67258345e-01  5.19076020e-04 
 1.67269666e-01 -5.19177027e-04 
 1.67287662e-01  5.20198829e-04 
 1.67308676e-01 -5.21439776e-04 
 1.67328376e-01  5.23286025e-04 
 1.67367776e-01 -5.23320605e-04 
 1.67416112e-01  5.21874462e-04 
 1.67477823e-01 -5.19151704e-04 
 1.67544759e-01  5.18136657e-04 
 1.67644759e-01 -5.17803907e-04 
 1.67744759e-01  5.17016719e-04 
 1.67844759e-01 -5.16398704e-04 
 1.67944759e-01  5.15544417e-04 
 1.68028574e-01 -5.15480761e-04 
 1.68109972e-01  5.21767751e-04 
 1.68164295e-01 -5.26505531e-04 
 1.68219697e-01  5.27842263e-04 
 1.68301329e-01 -5.27665105e-04 
 1.68381483e-01  5.23493475e-04 
 1.68442712e-01 -5.19877731e-04 
 1.68518923e-01  5.21400087e-04 
 1.68590165e-01 -5.25654168e-04 
 1.68656809e-01  5.27067407e-04 
 1.68728213e-01 -5.23619607e-04 
 1.68807794e-01  5.18787464e-04 
 1.68900292e-01 -5.15490004e-04 
 1.69000292e-01  5.14547439e-04 
 1.69100292e-01 -5.14230471e-04 
 1.69200292e-01  5.13297557e-04 
 1.69270724e-01 -5.13646898e-04 
 1.69347769e-01  5.17007695e-04 
 1.69427045e-01 -5.18169253e-04 
 1.69501917e-01  5.20626363e-04 
 1.69569780e-01 -5.25762499e-04 
 1.69623822e-01  5.26832738e-04 
 1.69723822e-01 -5.21724224e-04 
 1.69820620e-01  5.17496485e-04 
 1.69905968e-01 -5.18077958e-04 
 1.69963144e-01  5.20943902e-04 
 1.70031479e-01 -5.23351679e-04 
 1.70131479e-01  5.21516041e-04 
 1.70225138e-01 -5.18885704e-04 
 1.70314549e-01  5.16869335e-04 
 1.70401822e-01 -5.14042449e-04 
 1.70489474e-01  5.15873637e-04 
 1.70554897e-01 -5.19727887e-04 
 1.70623869e-01  5.23407369e-04 
 1.70723869e-01 -5.24448290e-04 
 1.70823869e-01  5.21741331e-04 
 1.70923869e-01 -5.18973228e-04 
 1.71023869e-01  5.21253701e-04 
 1.71123869e-01 -5.23914294e-04 
 1.71223869e-01  5.20593002e-04 
 1.71323869e-01 -5.16796088e-04 
 1.71423869e-01  5.14685809e-04 
 1.71523869e-01 -5.14275351e-04 
 1.71619374e-01  5.25297080e-04 
 1.71676333e-01 -5.38115660e-04 
 1.71736822e-01  5.36032742e-04 
 1.71788235e-01 -5.24931280e-04 
 1.71836800e-01  5.16762581e-04 
 1.71903146e-01 -5.10317662e-04 
 1.71947246e-01  5.09742794e-04 
 1.71992288e-01 -5.09738307e-04 
 1.72054141e-01  5.12392706e-04 
 1.72126484e-01 -5.20989511e-04 
 1.72195694e-01  5.28303159e-04 
 1.72265864e-01 -5.30281198e-04 
 1.72364770e-01  5.28842910e-04 
 1.72464770e-01 -5.25344283e-04 
 1.72564770e-01  5.22983670e-04 
 1.72664770e-01 -5.20031973e-04 
 1.72764770e-01  5.19994401e-04 
 1.72852486e-01 -5.17230622e-04 
 1.72933224e-01  5.13905306e-04 
 1.73016906e-01 -5.15983043e-04 
 1.73096945e-01  5.21482067e-04 
 1.73187804e-01 -5.24611178e-04 
 1.73287804e-01  5.24352493e-04 
 1.73387804e-01 -5.17597850e-04 
 1.73459040e-01  5.14070153e-04 
 1.73537850e-01 -5.15581452e-04 
 1.73585796e-01  5.17660664e-04 
 1.73648518e-01 -5.17460694e-04 
 1.73748518e-01  5.16246426e-04 
 1.73837796e-01 -5.16899049e-04 
 1.73937796e-01  5.31593768e-04 
 1.73975048e-01 -5.49969162e-04 
 1.73998949e-01  6.24380489e-04 
 1.74002812e-01  2.48995343e-04 
 1.74003425e-01  3.42441030e-04 
 1.74004651e-01  6.93282881e-04 
 1.74005267e-01  1.03103575e-03 
 1.74006497e-01  2.90495443e-03 
 1.74006601e-01  3.33483883e-03 
 1.74006627e-01  3.46453836e-03 
 1.74006679e-01  3.77637327e-03 
 1.74006783e-01  5.23587839e-03 
 1.74006818e-01  7.16046077e-03 
 1.74006820e-01  7.35451052e-03 
 1.74006823e-01  7.80189480e-03 
 1.74006831e-01  9.27022015e-03 
 1.74006834e-01  1.03602883e-02 
 1.74006836e-01  1.13309216e-02 
 1.74006840e-01  1.51959303e-02 
 1.74006842e-01  1.85406148e-02 
 1.74006844e-01  2.51971634e-02 
 1.74006845e-01  3.58519565e-02 
 1.74006847e-01  6.15196320e-02 
 1.74006848e-01  1.19793333e-01 
 1.74006848e-01  1.83241500e-01 
 1.74006849e-01  3.27735954e-01 
 1.74006850e-01  7.10834175e-01 
 1.74006851e-01  1.24340919e+00 
 1.74006851e-01  1.62467596e+00 
 1.74006851e-01  1.89140963e+00 
 1.74006852e-01  2.08647839e+00 
 1.74006852e-01  2.23052420e+00 
 1.74006852e-01  2.35541188e+00 
 1.74006852e-01  2.45691259e+00 
 1.74006852e-01  2.55051591e+00 
 1.74006852e-01  2.69717378e+00 
 1.74006852e-01  2.85349265e+00 
 1.74006852e-01  3.04838298e+00 
 1.74006852e-01  3.25303758e+00 
 1.74006852e-01  3.44145762e+00 
 1.74006852e-01  3.62602741e+00 
 1.74006852e-01  3.85550958e+00 
 1.74006852e-01  4.11981075e+00 
 1.74006853e-01  4.36687328e+00 
 1.74006853e-01  4.57904280e+00 
 1.74006853e-01  4.74403797e+00 
 1.74006853e-01  4.84429891e+00 
 1.74006853e-01  4.92735985e+00 
 1.74006854e-01  4.97861031e+00 
 1.74006855e-01  4.99282189e+00 
 1.74006856e-01  4.99771550e+00 
 1.74006857e-01  4.99907797e+00 
 1.74006859e-01  4.99988820e+00 
 1.74006861e-01  4.99998515e+00 
 1.74006863e-01  5.00012576e+00 
 1.74006866e-01  5.00007314e+00 
 1.74006870e-01  5.00013351e+00 
 1.74006879e-01  5.00007597e+00 
 1.74006894e-01  5.00013106e+00 
 1.74006906e-01  5.00007415e+00 
 1.74006915e-01  5.00012322e+00 
 1.74006925e-01  5.00006443e+00 
 1.74006937e-01  5.00009884e+00 
 1.74006945e-01  4.99997418e+00 
 1.74006951e-01  4.99998146e+00 
 1.74006957e-01  4.99993380e+00 
 1.74006963e-01  4.99998171e+00 
 1.74006969e-01  4.99993342e+00 
 1.74006980e-01  4.99998178e+00 
 1.74006995e-01  4.99993313e+00 
 1.74007018e-01  4.99998167e+00 
 1.74007057e-01  4.99993324e+00 
 1.74007114e-01  4.99998188e+00 
 1.74007208e-01  4.99993363e+00 
 1.74007350e-01  4.99998253e+00 
 1.74007558e-01  4.99993463e+00 
 1.74007921e-01  4.99998414e+00 
 1.74008648e-01  4.99993765e+00 
 1.74010100e-01  4.99998968e+00 
 1.74013006e-01  4.99994738e+00 
 1.74018817e-01  5.00000419e+00 
 1.74030439e-01  4.99996563e+00 
 1.74053682e-01  5.00001976e+00 
 1.74081020e-01  4.99997496e+00 
 1.74115291e-01  5.00002215e+00 
 1.74147034e-01  4.99997563e+00 
 1.74187188e-01  5.00002170e+00 
 1.74237701e-01  4.99997116e+00 
 1.74272541e-01  5.00000783e+00 
 1.74301051e-01  4.99992025e+00 
 1.74331337e-01  4.99977000e+00 
 1.74354480e-01  4.99905889e+00 
 1.74378889e-01  4.99376485e+00 
 1.74381896e-01  4.99133714e+00 
 1.74387911e-01  4.98078335e+00 
 1.74390931e-01  4.96720032e+00 
 1.74391564e-01  4.96225516e+00 
 1.74392830e-01  4.94684341e+00 
 1.74393147e-01  4.94034784e+00 
 1.74393780e-01  4.92196998e+00 
 1.74394127e-01  4.90433369e+00 
 1.74394395e-01  4.88146115e+00 
 1.74394596e-01  4.84926165e+00 
 1.74394767e-01  4.78572393e+00 
 1.74394956e-01  4.56537134e+00 
 1.74395142e-01  4.00322144e+00 
 1.74395216e-01  3.06757073e+00 
 1.74395221e-01  2.90845370e+00 
 1.74395230e-01  2.47857257e+00 
 1.74395235e-01  2.19211723e+00 
 1.74395238e-01  2.02458945e+00 
 1.74395239e-01  1.95532989e+00 
 1.74395241e-01  1.87080324e+00 
 1.74395241e-01  1.81393522e+00 
 1.74395242e-01  1.72957202e+00 
 1.74395243e-01  1.65444176e+00 
 1.74395244e-01  1.56054014e+00 
 1.74395246e-01  1.40274142e+00 
 1.74395249e-01  1.11584555e+00 
 1.74395252e-01  8.41924128e-01 
 1.74395257e-01  6.74600676e-01 
 1.74395262e-01  5.72842813e-01 
 1.74395267e-01  4.59180701e-01 
 1.74395269e-01  4.06684240e-01 
 1.74395274e-01  2.74871185e-01 
 1.74395276e-01  2.18143259e-01 
 1.74395278e-01  1.70164054e-01 
 1.74395279e-01  1.25989132e-01 
 1.74395280e-01  8.35439322e-02 
 1.74395281e-01  4.56592595e-02 
 1.74395282e-01  1.97102193e-02 
 1.74395283e-01  5.47582563e-03 
 1.74395283e-01  2.34630827e-03 
 1.74395284e-01  1.00877402e-03 
 1.74395285e-01  6.90298120e-04 
 1.74395288e-01  2.13347297e-04 
 1.74395290e-01  1.57909699e-04 
 1.74395292e-01 -1.51886439e-05 
 1.74395295e-01  3.74620291e-05 
 1.74395298e-01 -3.93159337e-05 
 1.74395303e-01  1.98355255e-05 
 1.74395311e-01 -3.42645715e-05 
 1.74395324e-01  2.12085417e-05 
 1.74395337e-01 -2.88265173e-05 
 1.74395349e-01  2.21468218e-05 
 1.74395362e-01 -2.52336582e-05 
 1.74395375e-01  2.17849645e-05 
 1.74395387e-01 -2.26892047e-05 
 1.74395400e-01  2.07461689e-05 
 1.74395412e-01 -2.06606872e-05 
 1.74395424e-01  1.94183079e-05 
 1.74395436e-01 -1.89124359e-05 
 1.74395448e-01  1.80129062e-05 
 1.74395460e-01 -1.73319811e-05 
 1.74395472e-01  1.66075180e-05 
 1.74395484e-01 -1.58649940e-05 
 1.74395496e-01  1.52387671e-05 
 1.74395508e-01 -1.44855824e-05 
 1.74395522e-01  1.40224622e-05 
 1.74395538e-01 -1.34314193e-05 
 1.74395557e-01  1.31392592e-05 
 1.74395579e-01 -1.26817720e-05 
 1.74395606e-01  1.25232983e-05 
 1.74395639e-01 -1.21857745e-05 
 1.74395684e-01  1.21401989e-05 
 1.74395746e-01 -1.19050668e-05 
 1.74395845e-01  1.19496162e-05 
 1.74396025e-01 -1.17894964e-05 
 1.74396384e-01  1.18860603e-05 
 1.74397103e-01 -1.17497371e-05 
 1.74398541e-01  1.18524203e-05 
 1.74401417e-01 -1.17038415e-05 
 1.74407168e-01  1.17782563e-05 
 1.74418379e-01 -1.15824947e-05 
 1.74433282e-01  1.15982114e-05 
 1.74452486e-01 -1.14270089e-05 
 1.74474113e-01  1.14484250e-05 
 1.74505487e-01 -1.13231847e-05 
 1.74543820e-01  1.13694510e-05 
 1.74612631e-01 -1.13077051e-05 
 1.74698431e-01  1.14102868e-05 
 1.74788020e-01 -1.14231834e-05 
 1.74875314e-01  1.14998599e-05 
 1.74975314e-01 -1.13463897e-05 
 1.75075314e-01  1.12939572e-05 
 1.75143128e-01 -1.11847885e-05 
 1.75201741e-01  1.12608807e-05 
 1.75263151e-01 -1.12844530e-05 
 1.75308324e-01  1.14245155e-05 
 1.75377204e-01 -1.14625716e-05 
 1.75442581e-01  1.15230320e-05 
 1.75528766e-01 -1.13817435e-05 
 1.75600266e-01  1.13648208e-05 
 1.75647269e-01 -1.12644975e-05 
 1.75693901e-01  1.13912673e-05 
 1.75713973e-01 -1.14250824e-05 
 1.75734137e-01  1.15243855e-05 
 1.75756201e-01 -1.15016913e-05 
 1.75780334e-01  1.16144447e-05 
 1.75796245e-01 -1.16416521e-05 
 1.75811761e-01  1.17281426e-05 
 1.75839325e-01 -1.16638675e-05 
 1.75864381e-01  1.16903243e-05 
 1.75890526e-01 -1.15536596e-05 
 1.75942817e-01  1.15800185e-05 
