 time            v(vin)          v(vmem)        
 3.54262767e-01  9.28727446e-01  7.45537717e-02 
 3.54292806e-01  9.86288758e-01  7.45589885e-02 
 3.54304599e-01  1.00816100e+00  7.45610383e-02 
 3.54308718e-01  9.86687380e-01  7.45617552e-02 
 3.54310221e-01  9.78852812e-01  7.45620163e-02 
 3.54310791e-01  9.75881775e-01  7.45621151e-02 
 3.54311054e-01  9.74511032e-01  7.45621608e-02 
 3.54311153e-01  9.73991968e-01  7.45621782e-02 
 3.54311176e-01  9.73872418e-01  7.45621821e-02 
 3.54311193e-01  9.73784275e-01  7.45621851e-02 
 3.54311215e-01  9.73668825e-01  7.45621889e-02 
 3.54311247e-01  9.73503067e-01  7.45621944e-02 
 3.54311288e-01  9.73291529e-01  7.45622015e-02 
 3.54311341e-01  9.73012791e-01  7.45622108e-02 
 3.54311417e-01  9.72615508e-01  7.45622241e-02 
 3.54311548e-01  9.71933844e-01  7.45622468e-02 
 3.54311810e-01  9.70570516e-01  7.45622922e-02 
 3.54312333e-01  9.67843860e-01  7.45623831e-02 
 3.54313379e-01  9.62390547e-01  7.45625646e-02 
 3.54315471e-01  9.51483923e-01  7.45629274e-02 
 3.54319656e-01  9.29670674e-01  7.45636543e-02 
 3.54328025e-01  9.23224453e-01  7.45651081e-02 
 3.54341498e-01  9.11192307e-01  7.45674476e-02 
 3.54362971e-01  8.76767166e-01  7.45711799e-02 
 3.54377812e-01  1.01898979e+00  7.45737583e-02 
 3.54393432e-01  9.43970417e-01  7.45764721e-02 
 3.54409657e-01  9.35267825e-01  7.45792874e-02 
 3.54424579e-01  9.80699597e-01  7.45818781e-02 
 3.54441175e-01  9.89889060e-01  7.45847616e-02 
 3.54454376e-01  9.23400251e-01  7.45870557e-02 
 3.54469465e-01  9.28090262e-01  7.45896771e-02 
 3.54481867e-01  9.77866647e-01  7.45918316e-02 
 3.54496825e-01  1.08225700e+00  7.45944298e-02 
 3.54508491e-01  1.04494681e+00  7.45964528e-02 
 3.54522434e-01  9.74988325e-01  7.45988727e-02 
 3.54536972e-01  1.03862835e+00  7.46013974e-02 
 3.54551112e-01  9.72798022e-01  7.46038529e-02 
 3.54566398e-01  8.69726426e-01  7.46065070e-02 
 3.54581142e-01  7.97455724e-01  7.46090681e-02 
 3.54590755e-01  9.01638447e-01  7.46107371e-02 
 3.54601086e-01  1.00083191e+00  7.46125304e-02 
 3.54611056e-01  9.91603827e-01  7.46142641e-02 
 3.54623046e-01  9.74826357e-01  7.46163468e-02 
 3.54636062e-01  9.38502489e-01  7.46186057e-02 
 3.54654284e-01  9.00363406e-01  7.46217707e-02 
 3.54674005e-01  8.55613117e-01  7.46251952e-02 
 3.54690182e-01  9.27414283e-01  7.46280047e-02 
 3.54705487e-01  1.01786353e+00  7.46306611e-02 
 3.54721511e-01  1.03630502e+00  7.46334421e-02 
 3.54739702e-01  1.02835734e+00  7.46366000e-02 
 3.54750847e-01  8.62172524e-01  7.46385349e-02 
 3.54760957e-01  7.29729996e-01  7.46402908e-02 
 3.54767748e-01  7.84187972e-01  7.46414686e-02 
 3.54774032e-01  8.34587233e-01  7.46425577e-02 
 3.54784829e-01  8.80281801e-01  7.46444315e-02 
 3.54795687e-01  8.75402352e-01  7.46463171e-02 
 3.54807612e-01  9.54594598e-01  7.46483873e-02 
 3.54818765e-01  1.07345398e+00  7.46503239e-02 
 3.54826422e-01  1.02537272e+00  7.46516523e-02 
 3.54834514e-01  9.48192091e-01  7.46530564e-02 
 3.54844755e-01  9.27981456e-01  7.46548349e-02 
 3.54853413e-01  9.86460069e-01  7.46563375e-02 
 3.54861787e-01  1.01549562e+00  7.46577905e-02 
 3.54869221e-01  9.51231765e-01  7.46590822e-02 
 3.54876431e-01  8.88906415e-01  7.46603359e-02 
 3.54884786e-01  8.77022375e-01  7.46617878e-02 
 3.54892528e-01  9.07712891e-01  7.46631316e-02 
 3.54900499e-01  9.37869012e-01  7.46645148e-02 
 3.54914332e-01  9.52800855e-01  7.46669158e-02 
 3.54927830e-01  9.24704308e-01  7.46692575e-02 
 3.54941796e-01  8.75528575e-01  7.46716818e-02 
 3.54955106e-01  9.05175473e-01  7.46739936e-02 
 3.54968377e-01  9.26779550e-01  7.46762976e-02 
 3.54986200e-01  9.22603711e-01  7.46793930e-02 
 3.55006832e-01  8.73761924e-01  7.46829713e-02 
 3.55025520e-01  8.39577558e-01  7.46862109e-02 
 3.55042749e-01  8.05857788e-01  7.46892020e-02 
 3.55054410e-01  9.03895199e-01  7.46912252e-02 
 3.55066112e-01  9.68240648e-01  7.46932554e-02 
 3.55078512e-01  1.00344330e+00  7.46954075e-02 
 3.55088836e-01  9.47440187e-01  7.46972019e-02 
 3.55099198e-01  8.76806215e-01  7.46990038e-02 
 3.55111022e-01  8.71360146e-01  7.47010569e-02 
 3.55125138e-01  8.65429035e-01  7.47035068e-02 
 3.55140543e-01  8.49317941e-01  7.47061802e-02 
 3.55158084e-01  8.84880623e-01  7.47092231e-02 
 3.55174750e-01  9.89072457e-01  7.47121141e-02 
 3.55190251e-01  9.85330273e-01  7.47148021e-02 
 3.55207720e-01  9.31136758e-01  7.47178346e-02 
 3.55223568e-01  9.03240314e-01  7.47205865e-02 
 3.55246543e-01  9.03996368e-01  7.47245759e-02 
 3.55270551e-01  9.49569713e-01  7.47287445e-02 
 3.55294018e-01  9.87836305e-01  7.47328185e-02 
 3.55314786e-01  9.27718148e-01  7.47364222e-02 
 3.55336291e-01  8.93323489e-01  7.47401486e-02 
 3.55354283e-01  9.54129396e-01  7.47432713e-02 
 3.55372214e-01  9.02897418e-01  7.47463809e-02 
 3.55399089e-01  9.07064356e-01  7.47510392e-02 
 3.55424554e-01  9.65164330e-01  7.47554593e-02 
 3.55448119e-01  9.12050050e-01  7.47595484e-02 
 3.55477158e-01  1.03471918e+00  7.47645905e-02 
 3.55508804e-01  9.87927895e-01  7.47700850e-02 
 3.55528520e-01  8.89050047e-01  7.47735027e-02 
 3.55548993e-01  7.86945136e-01  7.47770509e-02 
 3.55563558e-01  7.95362464e-01  7.47795764e-02 
 3.55575197e-01  8.76065649e-01  7.47815937e-02 
 3.55586678e-01  9.18595668e-01  7.47835840e-02 
 3.55602496e-01  9.37272696e-01  7.47863280e-02 
 3.55618516e-01  9.38990821e-01  7.47891080e-02 
 3.55637800e-01  9.22875670e-01  7.47924530e-02 
 3.55665328e-01  8.93672978e-01  7.47972282e-02 
 3.55691701e-01  8.83817712e-01  7.48018047e-02 
 3.55712963e-01  9.90429312e-01  7.48054919e-02 
 3.55733027e-01  9.70556006e-01  7.48089727e-02 
 3.55747189e-01  9.00439469e-01  7.48114301e-02 
 3.55761943e-01  8.06469170e-01  7.48139883e-02 
 3.55772009e-01  8.60844430e-01  7.48157345e-02 
 3.55782162e-01  9.11859934e-01  7.48174962e-02 
 3.55792602e-01  9.49760295e-01  7.48193079e-02 
 3.55813482e-01  1.04472245e+00  7.48229285e-02 
 3.55828081e-01  1.00184321e+00  7.48254616e-02 
 3.55844211e-01  9.06869599e-01  7.48282603e-02 
 3.55858960e-01  9.65868962e-01  7.48308174e-02 
 3.55873388e-01  9.62435262e-01  7.48333215e-02 
 3.55898928e-01  9.56063485e-01  7.48377557e-02 
 3.55935362e-01  9.82524958e-01  7.48440735e-02 
 3.56008230e-01  9.91331724e-01  7.48567065e-02 
 3.56067906e-01  9.00259978e-01  7.48670552e-02 
 3.56123902e-01  8.31964990e-01  7.48767641e-02 
 3.56154635e-01  9.45028319e-01  7.48820943e-02 
 3.56185006e-01  8.25541769e-01  7.48873614e-02 
 3.56220761e-01  9.60831825e-01  7.48935607e-02 
 3.56256104e-01  9.38042983e-01  7.48996901e-02 
 3.56276242e-01  8.15642992e-01  7.49031833e-02 
 3.56295219e-01  7.97727756e-01  7.49064723e-02 
 3.56306067e-01  8.62639179e-01  7.49083535e-02 
 3.56318224e-01  9.88118219e-01  7.49104601e-02 
 3.56325569e-01  9.30210039e-01  7.49117313e-02 
 3.56332755e-01  8.31827290e-01  7.49129763e-02 
 3.56340974e-01  7.42742340e-01  7.49144025e-02 
 3.56346665e-01  8.01772772e-01  7.49153903e-02 
 3.56352498e-01  8.62269131e-01  7.49164016e-02 
 3.56362533e-01  9.22786808e-01  7.49181407e-02 
 3.56370336e-01  8.69508299e-01  7.49194939e-02 
 3.56377884e-01  8.17973023e-01  7.49208023e-02 
 3.56386242e-01  8.27115502e-01  7.49222504e-02 
 3.56394734e-01  8.59206986e-01  7.49237217e-02 
 3.56404615e-01  8.73968110e-01  7.49254356e-02 
 3.56424377e-01  8.81556976e-01  7.49288612e-02 
 3.56445332e-01  9.49964249e-01  7.49324906e-02 
 3.56466642e-01  8.90116770e-01  7.49361905e-02 
 3.56487208e-01  8.96970684e-01  7.49397582e-02 
 3.56528339e-01  8.84036884e-01  7.49468808e-02 
 3.56576214e-01  9.54416400e-01  7.49551771e-02 
 3.56620265e-01  9.23262204e-01  7.49628183e-02 
 3.56690657e-01  1.00037937e+00  7.49750205e-02 
 3.56743094e-01  9.73030429e-01  7.49841082e-02 
 3.56843094e-01  1.00153994e+00  7.50014400e-02 
 3.56943094e-01  9.49893817e-01  7.50187672e-02 
 3.57043094e-01  1.01484851e+00  7.50360930e-02 
 3.57143094e-01  8.88050407e-01  7.50534180e-02 
 3.57243094e-01  9.80007979e-01  7.50707385e-02 
 3.57343094e-01  9.52422772e-01  7.50880561e-02 
 3.57443094e-01  9.74902582e-01  7.51053774e-02 
 3.57543094e-01  8.84280366e-01  7.51226914e-02 
 3.57643094e-01  8.59148460e-01  7.51400035e-02 
 3.57703238e-01  9.46481948e-01  7.51504143e-02 
 3.57766754e-01  8.72862702e-01  7.51614137e-02 
 3.57858287e-01  9.98309554e-01  7.51772683e-02 
 3.57958287e-01  8.35844353e-01  7.51945760e-02 
 3.58050772e-01  8.74053447e-01  7.52105824e-02 
 3.58136827e-01  8.54149130e-01  7.52254835e-02 
 3.58216033e-01  9.12066546e-01  7.52391975e-02 
 3.58316033e-01  8.60190497e-01  7.52564994e-02 
 3.58416033e-01  9.55573538e-01  7.52737993e-02 
 3.58516033e-01  9.61182007e-01  7.52911024e-02 
 3.58583923e-01  1.05204698e+00  7.53028477e-02 
 3.58649436e-01  9.01690763e-01  7.53141807e-02 
 3.58715854e-01  1.01836866e+00  7.53256694e-02 
 3.58784562e-01  9.24487104e-01  7.53375588e-02 
 3.58884562e-01  1.06491090e+00  7.53548627e-02 
 3.58984562e-01  1.00317140e+00  7.53721487e-02 
 3.59084562e-01  1.03894682e+00  7.53894397e-02 
 3.59184562e-01  9.24921255e-01  7.54067325e-02 
 3.59284562e-01  1.05269433e+00  7.54240152e-02 
 3.59377235e-01  8.84361362e-01  7.54400388e-02 
 3.59477235e-01  1.00255159e+00  7.54573290e-02 
 3.59577235e-01  9.65972619e-01  7.54746084e-02 
 3.59677235e-01  1.04438905e+00  7.54918919e-02 
 3.59777235e-01  8.68933252e-01  7.55091738e-02 
 3.59872281e-01  9.00505668e-01  7.55255938e-02 
 3.59941593e-01  8.68979818e-01  7.55375803e-02 
 3.60025289e-01  9.44732620e-01  7.55520528e-02 
 3.60121488e-01  1.00938589e+00  7.55686754e-02 
 3.60198442e-01  1.00787882e+00  7.55819649e-02 
 3.60254379e-01  8.56498820e-01  7.55916226e-02 
 3.60310037e-01  8.79518470e-01  7.56012428e-02 
 3.60350503e-01  8.51848180e-01  7.56082354e-02 
 3.60390429e-01  1.03357350e+00  7.56151325e-02 
 3.60426391e-01  1.06192724e+00  7.56213418e-02 
 3.60455116e-01  9.70192567e-01  7.56263011e-02 
 3.60483612e-01  1.03300907e+00  7.56312263e-02 
 3.60532149e-01  9.75584250e-01  7.56396077e-02 
 3.60608296e-01  1.00167179e+00  7.56527633e-02 
 3.60708296e-01  1.00460458e+00  7.56700345e-02 
 3.60808296e-01  1.12470436e+00  7.56872919e-02 
 3.60878316e-01  9.46018841e-01  7.56993804e-02 
 3.60947861e-01  1.04861878e+00  7.57113976e-02 
 3.61043758e-01  9.94655981e-01  7.57279563e-02 
 3.61143341e-01  1.00128423e+00  7.57451477e-02 
 3.61243341e-01  9.95029982e-01  7.57624185e-02 
 3.61343341e-01  1.09283165e+00  7.57796772e-02 
 3.61443341e-01  1.04676123e+00  7.57969396e-02 
 3.61521787e-01  9.19804629e-01  7.58104749e-02 
 3.61593181e-01  9.54684962e-01  7.58227971e-02 
 3.61643138e-01  9.28860456e-01  7.58314181e-02 
 3.61720313e-01  1.03767358e+00  7.58447357e-02 
 3.61802088e-01  1.05888964e+00  7.58588428e-02 
 3.61902088e-01  1.21540773e+00  7.58761007e-02 
 3.61983198e-01  1.06833057e+00  7.58901011e-02 
 3.62081400e-01  1.01819902e+00  7.59070395e-02 
 3.62155517e-01  9.80644191e-01  7.59198245e-02 
 3.62219376e-01  1.00169428e+00  7.59308350e-02 
 3.62308901e-01  1.05765889e+00  7.59462796e-02 
 3.62371619e-01  9.52102912e-01  7.59571008e-02 
 3.62433634e-01  1.03538362e+00  7.59677964e-02 
 3.62533634e-01  9.66204214e-01  7.59850380e-02 
 3.62633634e-01  9.71859666e-01  7.60022808e-02 
 3.62712017e-01  9.58421959e-01  7.60158023e-02 
 3.62812017e-01  1.06197475e+00  7.60330475e-02 
 3.62886755e-01  9.89708676e-01  7.60459372e-02 
 3.62983858e-01  1.13982563e+00  7.60626666e-02 
 3.63058859e-01  1.17608174e+00  7.60755916e-02 
 3.63112817e-01  9.85619974e-01  7.60848958e-02 
 3.63162815e-01  1.03505119e+00  7.60935117e-02 
 3.63206599e-01  1.03301305e+00  7.61010606e-02 
 3.63251019e-01  1.13371813e+00  7.61087175e-02 
 3.63308824e-01  1.14061917e+00  7.61186754e-02 
 3.63377173e-01  1.12749244e+00  7.61304581e-02 
 3.63441433e-01  1.10009801e+00  7.61415313e-02 
 3.63516880e-01  1.06506093e+00  7.61545271e-02 
 3.63616880e-01  1.08036838e+00  7.61717587e-02 
 3.63715175e-01  1.14464615e+00  7.61886942e-02 
 3.63802635e-01  1.07052572e+00  7.62037535e-02 
 3.63899145e-01  9.91880591e-01  7.62203642e-02 
 3.63949999e-01  1.13856012e+00  7.62291255e-02 
 3.64000740e-01  1.17326548e+00  7.62378630e-02 
 3.64030000e-01  1.01848796e+00  7.62429034e-02 
 3.64059694e-01  1.21170499e+00  7.62480220e-02 
 3.64088903e-01  1.01360633e+00  7.62530523e-02 
 3.64121319e-01  1.21807478e+00  7.62586347e-02 
 3.64153802e-01  1.10506535e+00  7.62642247e-02 
 3.64180713e-01  1.02348253e+00  7.62688580e-02 
 3.64207573e-01  1.03230221e+00  7.62734869e-02 
 3.64229690e-01  1.07515766e+00  7.62772950e-02 
 3.64256972e-01  1.04834842e+00  7.62819881e-02 
 3.64287254e-01  1.12835705e+00  7.62872042e-02 
 3.64320935e-01  1.20719110e+00  7.62930062e-02 
 3.64347450e-01  1.12111915e+00  7.62975686e-02 
 3.64379007e-01  1.10488890e+00  7.63030014e-02 
 3.64432074e-01  1.09344345e+00  7.63121385e-02 
 3.64484006e-01  1.12297937e+00  7.63210769e-02 
 3.64550908e-01  1.06307562e+00  7.63325932e-02 
 3.64632163e-01  1.16852852e+00  7.63465844e-02 
 3.64709097e-01  1.20103503e+00  7.63598263e-02 
 3.64783697e-01  1.13829311e+00  7.63726672e-02 
 3.64852583e-01  1.11560179e+00  7.63845200e-02 
 3.64952583e-01  1.02283871e+00  7.64017327e-02 
 3.65036726e-01  1.10874106e+00  7.64162192e-02 
 3.65123946e-01  1.16170816e+00  7.64312212e-02 
 3.65219698e-01  1.23493928e+00  7.64476951e-02 
 3.65291257e-01  1.23758920e+00  7.64600118e-02 
 3.65391257e-01  1.18374185e+00  7.64772157e-02 
 3.65490346e-01  9.94162830e-01  7.64942515e-02 
 3.65590346e-01  1.08324957e+00  7.65114478e-02 
 3.65665951e-01  1.09381747e+00  7.65244519e-02 
 3.65754400e-01  1.11682781e+00  7.65396683e-02 
 3.65852030e-01  1.22156130e+00  7.65564515e-02 
 3.65952030e-01  1.49694812e+00  7.65736473e-02 
 3.65961154e-01  1.38882507e+00  7.65752148e-02 
 3.65979401e-01  1.46545612e+00  7.65783525e-02 
 3.65988567e-01  1.52441844e+00  7.65799285e-02 
 3.65990858e-01  1.53951663e+00  7.65803217e-02 
 3.65995441e-01  1.56971302e+00  7.65811093e-02 
 3.65999577e-01  1.59696564e+00  7.65818216e-02 
 3.66001774e-01  1.58782591e+00  7.65821994e-02 
 3.66002323e-01  1.58413242e+00  7.65822938e-02 
 3.66003421e-01  1.57674545e+00  7.65824826e-02 
 3.66003973e-01  1.57303709e+00  7.65825774e-02 
 3.66004111e-01  1.57211000e+00  7.65826010e-02 
 3.66004386e-01  1.57025582e+00  7.65826483e-02 
 3.66004455e-01  1.56979228e+00  7.65826602e-02 
 3.66004593e-01  1.56886519e+00  7.65826839e-02 
 3.66004628e-01  1.56863342e+00  7.65826898e-02 
 3.66004696e-01  1.56816987e+00  7.65827016e-02 
 3.66004714e-01  1.56805398e+00  7.65827046e-02 
 3.66004748e-01  1.56782221e+00  7.65827105e-02 
 3.66004757e-01  1.56776427e+00  7.65827120e-02 
 3.66004774e-01  1.56764838e+00  7.65827149e-02 
 3.66004778e-01  1.56761941e+00  7.65827157e-02 
 3.66004787e-01  1.56756147e+00  7.65827172e-02 
 3.66004804e-01  1.56744558e+00  7.65827201e-02 
 3.66004812e-01  1.56739379e+00  7.65827214e-02 
 3.66004817e-01  1.56736199e+00  7.65827223e-02 
 3.66004825e-01  1.56730813e+00  7.65827236e-02 
 3.66004826e-01  1.56729905e+00  7.65827239e-02 
 3.66004829e-01  1.56728088e+00  7.65827243e-02 
 3.66004830e-01  1.56727134e+00  7.65827246e-02 
 3.66004833e-01  1.56725224e+00  7.65827251e-02 
 3.66004835e-01  1.56724043e+00  7.65827254e-02 
 3.66004836e-01  1.56723024e+00  7.65827256e-02 
 3.66004837e-01  1.56722454e+00  7.65827258e-02 
 3.66004838e-01  1.56721899e+00  7.65827259e-02 
 3.66004839e-01  1.56721277e+00  7.65827261e-02 
 3.66004839e-01  1.56720910e+00  7.65827262e-02 
 3.66004840e-01  1.56720715e+00  7.65827262e-02 
 3.66004840e-01  1.56720563e+00  7.65827263e-02 
 3.66004840e-01  1.56720465e+00  7.65827263e-02 
 3.66004840e-01  1.56720385e+00  7.65827263e-02 
 3.66004840e-01  1.56720325e+00  7.65827263e-02 
 3.66004840e-01  1.56720250e+00  7.65827263e-02 
 3.66004840e-01  1.56720198e+00  7.65827263e-02 
 3.66004840e-01  1.56720162e+00  7.65827264e-02 
 3.66004841e-01  1.56720116e+00  7.65827264e-02 
 3.66004841e-01  1.56720069e+00  7.65827264e-02 
 3.66004841e-01  1.56720021e+00  7.65827264e-02 
 3.66004841e-01  1.56719978e+00  7.65827264e-02 
 3.66004841e-01  1.56719929e+00  7.65827264e-02 
 3.66004841e-01  1.56719884e+00  7.65827264e-02 
 3.66004841e-01  1.56719819e+00  7.65827264e-02 
 3.66004841e-01  1.56719729e+00  7.65827265e-02 
 3.66004841e-01  1.56719628e+00  7.65827265e-02 
 3.66004841e-01  1.56719531e+00  7.65827265e-02 
 3.66004842e-01  1.56719402e+00  7.65827266e-02 
 3.66004842e-01  1.56719266e+00  7.65827266e-02 
 3.66004842e-01  1.56718996e+00  7.65827267e-02 
 3.66004843e-01  1.56718667e+00  7.65827267e-02 
 3.66004843e-01  1.56718180e+00  7.65827269e-02 
 3.66004844e-01  1.56717542e+00  7.65827270e-02 
 3.66004846e-01  1.56716448e+00  7.65827273e-02 
 3.66004848e-01  1.56715280e+00  7.65827276e-02 
 3.66004849e-01  1.56714089e+00  7.65827279e-02 
 3.66004852e-01  1.56712673e+00  7.65827283e-02 
 3.66004855e-01  1.56710572e+00  7.65827288e-02 
 3.66004860e-01  1.56707024e+00  7.65827297e-02 
 3.66004870e-01  1.56700010e+00  7.65827315e-02 
 3.66004882e-01  1.56692436e+00  7.65827334e-02 
 3.66004892e-01  1.56685647e+00  7.65827352e-02 
 3.66004900e-01  1.56680062e+00  7.65827366e-02 
 3.66004909e-01  1.56674096e+00  7.65827381e-02 
 3.66004921e-01  1.56665732e+00  7.65827403e-02 
 3.66004934e-01  1.56657131e+00  7.65827425e-02 
 3.66004947e-01  1.56648670e+00  7.65827446e-02 
 3.66004954e-01  1.56643978e+00  7.65827458e-02 
 3.66004962e-01  1.56638505e+00  7.65827472e-02 
 3.66004971e-01  1.56632457e+00  7.65827488e-02 
 3.66004984e-01  1.56623759e+00  7.65827510e-02 
 3.66005000e-01  1.56612879e+00  7.65827538e-02 
 3.66005023e-01  1.56597227e+00  7.65827577e-02 
 3.66005057e-01  1.56574771e+00  7.65827635e-02 
 3.66005104e-01  1.56542783e+00  7.65827716e-02 
 3.66005175e-01  1.56494876e+00  7.65827839e-02 
 3.66005280e-01  1.56424505e+00  7.65828018e-02 
 3.66005424e-01  1.56327573e+00  7.65828266e-02 
 3.66005660e-01  1.56169084e+00  7.65828670e-02 
 3.66006028e-01  1.55921257e+00  7.65829302e-02 
 3.66006589e-01  1.55544165e+00  7.65830263e-02 
 3.66007533e-01  1.54909684e+00  7.65831883e-02 
 3.66009313e-01  1.53712253e+00  7.65834938e-02 
 3.66012874e-01  1.51317392e+00  7.65841057e-02 
 3.66019996e-01  1.46527669e+00  7.65853308e-02 
 3.66034241e-01  1.45587893e+00  7.65877792e-02 
 3.66055903e-01  1.45177471e+00  7.65915023e-02 
 3.66089110e-01  1.44454341e+00  7.65972146e-02 
 3.66122484e-01  1.18932886e+00  7.66029550e-02 
 3.66156469e-01  1.15873005e+00  7.66087951e-02 
 3.66163671e-01  1.16239283e+00  7.66100306e-02 
 3.66178073e-01  1.24332196e+00  7.66125044e-02 
 3.66194393e-01  1.16822886e+00  7.66153092e-02 
 3.66212791e-01  1.14541013e+00  7.66184715e-02 
 3.66236727e-01  1.14188603e+00  7.66225903e-02 
 3.66269408e-01  9.83322812e-01  7.66282073e-02 
 3.66282992e-01  9.23105250e-01  7.66305407e-02 
 3.66291470e-01  1.01912661e+00  7.66319982e-02 
 3.66296351e-01  1.07441475e+00  7.66328366e-02 
 3.66299181e-01  1.10645875e+00  7.66333216e-02 
 3.66300129e-01  1.11577696e+00  7.66334842e-02 
 3.66300171e-01  1.11578947e+00  7.66334915e-02 
 3.66300256e-01  1.11581449e+00  7.66335061e-02 
 3.66300277e-01  1.11582075e+00  7.66335098e-02 
 3.66300319e-01  1.11583326e+00  7.66335171e-02 
 3.66300404e-01  1.11585829e+00  7.66335316e-02 
 3.66300416e-01  1.11586187e+00  7.66335337e-02 
 3.66300441e-01  1.11586902e+00  7.66335379e-02 
 3.66300451e-01  1.11587210e+00  7.66335397e-02 
 3.66300457e-01  1.11587401e+00  7.66335408e-02 
 3.66300461e-01  1.11587515e+00  7.66335415e-02 
 3.66300465e-01  1.11587639e+00  7.66335422e-02 
 3.66300468e-01  1.11587705e+00  7.66335426e-02 
 3.66300469e-01  1.11587744e+00  7.66335428e-02 
 3.66300470e-01  1.11587775e+00  7.66335430e-02 
 3.66300471e-01  1.11587815e+00  7.66335432e-02 
 3.66300472e-01  1.11587836e+00  7.66335433e-02 
 3.66300473e-01  1.11587860e+00  7.66335435e-02 
 3.66300474e-01  1.11587884e+00  7.66335436e-02 
 3.66300475e-01  1.11587911e+00  7.66335438e-02 
 3.66300476e-01  1.11587945e+00  7.66335440e-02 
 3.66300478e-01  1.11588005e+00  7.66335443e-02 
 3.66300481e-01  1.11588110e+00  7.66335449e-02 
 3.66300485e-01  1.11588213e+00  7.66335455e-02 
 3.66300489e-01  1.11588333e+00  7.66335462e-02 
 3.66300494e-01  1.11588468e+00  7.66335470e-02 
 3.66300499e-01  1.11588639e+00  7.66335480e-02 
 3.66300502e-01  1.11588724e+00  7.66335485e-02 
 3.66300504e-01  1.11588778e+00  7.66335488e-02 
 3.66300507e-01  1.11588860e+00  7.66335493e-02 
 3.66300508e-01  1.11588901e+00  7.66335495e-02 
 3.66300509e-01  1.11588937e+00  7.66335497e-02 
 3.66300510e-01  1.11588967e+00  7.66335499e-02 
 3.66300511e-01  1.11588994e+00  7.66335501e-02 
 3.66300512e-01  1.11589019e+00  7.66335502e-02 
 3.66300513e-01  1.11589047e+00  7.66335504e-02 
 3.66300514e-01  1.11589067e+00  7.66335505e-02 
 3.66300515e-01  1.11589089e+00  7.66335506e-02 
 3.66300516e-01  1.11589131e+00  7.66335509e-02 
 3.66300518e-01  1.11589194e+00  7.66335512e-02 
 3.66300520e-01  1.11589256e+00  7.66335516e-02 
 3.66300523e-01  1.11589333e+00  7.66335521e-02 
 3.66300525e-01  1.11589404e+00  7.66335525e-02 
 3.66300529e-01  1.11589512e+00  7.66335531e-02 
 3.66300533e-01  1.11589645e+00  7.66335539e-02 
 3.66300542e-01  1.11589900e+00  7.66335554e-02 
 3.66300555e-01  1.11590273e+00  7.66335575e-02 
 3.66300568e-01  1.11590665e+00  7.66335598e-02 
 3.66300581e-01  1.11591038e+00  7.66335620e-02 
 3.66300593e-01  1.11591404e+00  7.66335641e-02 
 3.66300606e-01  1.11591797e+00  7.66335664e-02 
