 time            v(vin)          v(vdata)       
 9.25391952e-02  8.10354199e-01  2.08216886e+00 
 9.25461050e-02  8.67818284e-01  2.08265223e+00 
 9.25551418e-02  9.69347478e-01  2.08273029e+00 
 9.25644582e-02  1.01670245e+00  2.08394054e+00 
 9.25756647e-02  9.98534385e-01  2.08783050e+00 
 9.25874256e-02  9.55510914e-01  2.09333683e+00 
 9.26109473e-02  8.87559480e-01  2.10080227e+00 
 9.26326588e-02  8.77200639e-01  2.10035995e+00 
 9.26527028e-02  9.15226010e-01  2.09589302e+00 
 9.26724571e-02  8.18026022e-01  2.08988019e+00 
 9.26914141e-02  8.13842426e-01  2.08122320e+00 
 9.27063596e-02  8.89221775e-01  2.07319903e+00 
 9.27201497e-02  9.40103427e-01  2.06809986e+00 
 9.27370701e-02  9.66946867e-01  2.06761750e+00 
 9.27540802e-02  9.40763481e-01  2.07227160e+00 
 9.27733984e-02  8.92147792e-01  2.07845832e+00 
 9.27930694e-02  9.38116140e-01  2.08278111e+00 
 9.28132109e-02  9.60920867e-01  2.08725147e+00 
 9.28438859e-02  9.94450214e-01  2.09833193e+00 
 9.28898093e-02  1.03898776e+00  2.12254569e+00 
 9.29221712e-02  9.88569778e-01  2.13833399e+00 
 9.29511611e-02  8.49991297e-01  2.14057895e+00 
 9.29784955e-02  9.18181969e-01  2.13011569e+00 
 9.30005748e-02  9.67035388e-01  2.11908950e+00 
 9.30242015e-02  1.01249628e+00  2.11274432e+00 
 9.30467987e-02  9.37284958e-01  2.11155924e+00 
 9.30697553e-02  1.00552414e+00  2.11118848e+00 
 9.31016916e-02  9.57882806e-01  2.11121028e+00 
 9.31289323e-02  9.04030455e-01  2.10780463e+00 
 9.31612821e-02  8.81527047e-01  2.09456580e+00 
 9.31885728e-02  9.28044318e-01  2.08079498e+00 
 9.32162393e-02  9.67343993e-01  2.07298209e+00 
 9.32647333e-02  1.04463651e+00  2.08419154e+00 
 9.33148963e-02  1.09004127e+00  2.11876255e+00 
 9.33460821e-02  9.96654948e-01  2.13794720e+00 
 9.33861894e-02  9.54026343e-01  2.13930525e+00 
 9.34438209e-02  9.32602898e-01  2.11002765e+00 
 9.35015532e-02  9.05154620e-01  2.07361450e+00 
 9.35568311e-02  9.56240240e-01  2.05310166e+00 
 9.36217848e-02  1.10614461e+00  2.07547381e+00 
 9.36809729e-02  1.02697720e+00  2.11878132e+00 
 9.37366187e-02  1.08195516e+00  2.13869181e+00 
 9.37744644e-02  8.62981778e-01  2.13424721e+00 
 9.38156077e-02  9.33619167e-01  2.11147406e+00 
 9.38507700e-02  8.73340733e-01  2.08278700e+00 
 9.38828802e-02  9.83566548e-01  2.06026531e+00 
 9.39186676e-02  9.54245287e-01  2.05003772e+00 
 9.39681715e-02  9.70006388e-01  2.05277570e+00 
 9.40138978e-02  1.00597311e+00  2.06258518e+00 
 9.40745089e-02  1.08700955e+00  2.09098756e+00 
 9.41169718e-02  9.88329724e-01  2.11022323e+00 
 9.41588676e-02  9.55203138e-01  2.10789784e+00 
 9.41950089e-02  9.52632696e-01  2.09140364e+00 
 9.42417452e-02  9.82206856e-01  2.07203815e+00 
 9.42852866e-02  1.06329936e+00  2.07166650e+00 
 9.43285618e-02  9.96977366e-01  2.08476942e+00 
 9.43728094e-02  9.68244916e-01  2.08783679e+00 
 9.44098453e-02  1.00423939e+00  2.08082371e+00 
 9.44508329e-02  1.05051642e+00  2.08020379e+00 
 9.44993975e-02  1.13782459e+00  2.10012886e+00 
 9.45300087e-02  9.61940655e-01  2.11498622e+00 
 9.45637186e-02  9.38177936e-01  2.11247340e+00 
 9.45880395e-02  1.02132443e+00  2.10078846e+00 
 9.46132560e-02  1.01703682e+00  2.09112144e+00 
 9.46391577e-02  9.54513833e-01  2.08358210e+00 
 9.46632131e-02  9.93342620e-01  2.07568085e+00 
 9.46892676e-02  1.02543377e+00  2.06989340e+00 
 9.47146336e-02  9.78812868e-01  2.06827976e+00 
 9.47458241e-02  1.02992090e+00  2.06819270e+00 
 9.47929132e-02  9.88146517e-01  2.07029334e+00 
 9.48715744e-02  9.82624527e-01  2.06612568e+00 
 9.49271043e-02  9.54169698e-01  2.05624577e+00 
 9.49907014e-02  1.01726853e+00  2.05434617e+00 
 9.50592884e-02  1.06161608e+00  2.07679461e+00 
 9.51240180e-02  1.02645517e+00  2.09961950e+00 
 9.51752009e-02  9.13896259e-01  2.09208291e+00 
 9.52138782e-02  1.03820184e+00  2.07653387e+00 
 9.52518731e-02  1.03595325e+00  2.07364361e+00 
 9.52985683e-02  1.09752407e+00  2.08829501e+00 
 9.53325972e-02  9.39029865e-01  2.09759207e+00 
 9.53641186e-02  9.88815703e-01  2.09354390e+00 
 9.53877787e-02  1.03483031e+00  2.08628903e+00 
 9.54146434e-02  1.12555112e+00  2.08612325e+00 
 9.54364552e-02  1.02918665e+00  2.09237417e+00 
 9.54603374e-02  1.07955457e+00  2.09860846e+00 
 9.54921034e-02  9.81675468e-01  2.10064978e+00 
 9.55238409e-02  1.01651926e+00  2.09453381e+00 
 9.55723628e-02  9.24483794e-01  2.07400709e+00 
 9.56590726e-02  9.26140939e-01  2.03011693e+00 
 9.57215455e-02  9.77341664e-01  2.02050218e+00 
 9.57827943e-02  9.24181080e-01  2.03328518e+00 
 9.58820629e-02  9.46165888e-01  2.04532619e+00 
 9.59820629e-02  9.81689339e-01  2.06414970e+00 
 9.60806220e-02  1.03058231e+00  2.09996849e+00 
 9.61806220e-02  1.08213718e+00  2.13434197e+00 
 9.62806220e-02  1.01861587e+00  2.13919827e+00 
 9.63806220e-02  1.16680906e+00  2.13741100e+00 
 9.64806220e-02  1.14498571e+00  2.16371572e+00 
 9.65686136e-02  1.11795746e+00  2.15967595e+00 
 9.66686136e-02  1.02728401e+00  2.10305351e+00 
 9.67491482e-02  1.08337615e+00  2.06251457e+00 
 9.68491482e-02  1.05259770e+00  2.05294943e+00 
 9.69491482e-02  1.06461681e+00  2.05516690e+00 
 9.70491482e-02  1.05910582e+00  2.05488114e+00 
 9.71491482e-02  1.01791490e+00  2.05040572e+00 
 9.72491482e-02  1.11682976e+00  2.05911543e+00 
 9.73479762e-02  1.09316845e+00  2.09068478e+00 
 9.74479762e-02  1.15315533e+00  2.10829185e+00 
 9.75479762e-02  1.06628174e+00  2.09954628e+00 
 9.76479762e-02  1.10827390e+00  2.07644233e+00 
 9.77479762e-02  1.02869939e+00  2.05664470e+00 
 9.78479762e-02  1.08991093e+00  2.04902078e+00 
 9.79479762e-02  1.09315846e+00  2.06538318e+00 
 9.80337497e-02  9.84356833e-01  2.06306869e+00 
 9.81128982e-02  1.09668420e+00  2.04747162e+00 
 9.81981041e-02  1.19306981e+00  2.08665127e+00 
 9.82395071e-02  1.04247354e+00  2.11214023e+00 
 9.82836206e-02  1.11692878e+00  2.11366996e+00 
 9.83243311e-02  1.17397935e+00  2.11073392e+00 
 9.83630045e-02  1.17425763e+00  2.11853483e+00 
 9.83913969e-02  1.03287000e+00  2.12146851e+00 
 9.84197025e-02  9.64701235e-01  2.11099549e+00 
 9.84403704e-02  8.99706224e-01  2.09504224e+00 
 9.84536807e-02  1.14054851e+00  2.08374429e+00 
 9.84690510e-02  1.27654826e+00  2.07593583e+00 
 9.84844276e-02  1.25937536e+00  2.07726991e+00 
 9.85010772e-02  1.09909210e+00  2.08458137e+00 
 9.85206504e-02  9.67689860e-01  2.08940273e+00 
 9.85332076e-02  1.05688155e+00  2.08800060e+00 
 9.85513925e-02  1.15795677e+00  2.08491841e+00 
 9.85680344e-02  1.18556448e+00  2.08610129e+00 
 9.85843045e-02  1.13038826e+00  2.09091988e+00 
 9.86059028e-02  1.00913034e+00  2.09448103e+00 
 9.86260887e-02  1.07689562e+00  2.09131120e+00 
 9.86454440e-02  1.16192358e+00  2.08745889e+00 
 9.86651548e-02  1.13363257e+00  2.08791597e+00 
 9.86893909e-02  1.13034484e+00  2.09155912e+00 
 9.87204362e-02  1.23118639e+00  2.10019672e+00 
 9.87426128e-02  9.94897288e-01  2.10721403e+00 
 9.87645790e-02  1.10608714e+00  2.10743381e+00 
 9.87882288e-02  1.18838012e+00  2.10447722e+00 
 9.88055745e-02  1.01117673e+00  2.10332576e+00 
 9.88241621e-02  9.54286286e-01  2.09783677e+00 
 9.88385238e-02  9.55215491e-01  2.08904710e+00 
 9.88549623e-02  1.05518314e+00  2.07711763e+00 
 9.88732814e-02  1.06017357e+00  2.06550277e+00 
 9.88954113e-02  1.04776929e+00  2.05577241e+00 
 9.89237479e-02  1.03347422e+00  2.04744767e+00 
 9.89429066e-02  1.18333109e+00  2.04616174e+00 
 9.89622229e-02  1.21663599e+00  2.05375551e+00 
 9.89772934e-02  1.06629316e+00  2.06381184e+00 
 9.89927638e-02  1.13868673e+00  2.07242339e+00 
 9.90112621e-02  1.20679685e+00  2.08232022e+00 
 9.90371110e-02  1.17964223e+00  2.09938068e+00 
 9.90560091e-02  1.04436313e+00  2.10930482e+00 
 9.90765624e-02  1.07231660e+00  2.11122544e+00 
 9.90962092e-02  1.05649488e+00  2.10600777e+00 
 9.91155406e-02  1.18531562e+00  2.10013704e+00 
 9.91315869e-02  1.08534567e+00  2.09770341e+00 
 9.91511409e-02  1.06279005e+00  2.09440515e+00 
 9.91693992e-02  1.12229474e+00  2.08987747e+00 
 9.91891158e-02  1.05598146e+00  2.08547593e+00 
 9.92188029e-02  1.09892536e+00  2.07898751e+00 
 9.92503924e-02  9.79074557e-01  2.06979991e+00 
 9.92789008e-02  1.09423184e+00  2.06032282e+00 
 9.93058189e-02  1.03919229e+00  2.05483561e+00 
 9.93325718e-02  1.04061860e+00  2.05166360e+00 
 9.93640580e-02  1.06855979e+00  2.04917236e+00 
 9.93937779e-02  1.00344726e+00  2.04817913e+00 
 9.94174588e-02  1.14510842e+00  2.04920097e+00 
 9.94401317e-02  1.26038315e+00  2.05968387e+00 
 9.94531879e-02  1.02305187e+00  2.06963661e+00 
 9.94661325e-02  9.88332268e-01  2.07647065e+00 
 9.94750970e-02  1.11859437e+00  2.07872492e+00 
 9.94853445e-02  1.13141503e+00  2.08116876e+00 
 9.94936160e-02  1.04099326e+00  2.08332756e+00 
 9.95031908e-02  9.84878267e-01  2.08457293e+00 
 9.95118480e-02  1.02197538e+00  2.08398634e+00 
 9.95224537e-02  1.06416245e+00  2.08211750e+00 
 9.95364053e-02  1.10541110e+00  2.08012111e+00 
 9.95475708e-02  1.07586357e+00  2.07968210e+00 
 9.95639276e-02  1.02280826e+00  2.07898455e+00 
 9.95780061e-02  1.06905609e+00  2.07738447e+00 
 9.95912320e-02  1.19659377e+00  2.07717113e+00 
 9.96047366e-02  1.23852608e+00  2.08155041e+00 
 9.96163631e-02  1.10962430e+00  2.08829981e+00 
 9.96297451e-02  1.08867667e+00  2.09522307e+00 
 9.96486282e-02  1.10257918e+00  2.10076318e+00 
 9.96810486e-02  1.10451384e+00  2.10402454e+00 
 9.97184739e-02  1.30857863e+00  2.11436906e+00 
 9.97385712e-02  1.00983876e+00  2.12429070e+00 
 9.97597297e-02  1.08169553e+00  2.12799152e+00 
 9.97859240e-02  1.06265839e+00  2.12139848e+00 
 9.98117912e-02  1.00222095e+00  2.10831874e+00 
 9.98335091e-02  1.07360687e+00  2.09519491e+00 
 9.98528290e-02  1.14360520e+00  2.08706639e+00 
 9.98723407e-02  1.21700727e+00  2.08754666e+00 
 9.98855562e-02  1.18092954e+00  2.09303695e+00 
 9.99119230e-02  1.12999671e+00  2.10606702e+00 
 9.99505753e-02  1.06506140e+00  2.11227858e+00 
 9.99883533e-02  9.49878795e-01  2.09725747e+00 
 1.00008465e-01  1.12599202e+00  2.08484198e+00 
 1.00028876e-01  1.05181380e+00  2.07632311e+00 
 1.00061019e-01  1.11969319e+00  2.07138482e+00 
 1.00097101e-01  1.07982623e+00  2.07348322e+00 
 1.00147549e-01  1.06868878e+00  2.07559077e+00 
 1.00198327e-01  1.06840103e+00  2.07137232e+00 
 1.00268154e-01  1.08707954e+00  2.06977570e+00 
 1.00355362e-01  1.05675783e+00  2.07135614e+00 
 1.00455362e-01  1.01165365e+00  2.05684555e+00 
 1.00532178e-01  9.88560353e-01  2.03828810e+00 
 1.00599952e-01  9.04016014e-01  2.01955290e+00 
 1.00636798e-01  1.16931879e+00  2.01800715e+00 
 1.00672017e-01  1.07158785e+00  2.03899049e+00 
 1.00696467e-01  1.02811295e+00  2.05892884e+00 
 1.00718822e-01  1.13449879e+00  2.07424121e+00 
 1.00743579e-01  1.03800549e+00  2.08963784e+00 
 1.00771958e-01  9.98749673e-01  2.09827596e+00 
 1.00793925e-01  1.03733004e+00  2.09719089e+00 
 1.00817484e-01  1.13467122e+00  2.09745904e+00 
 1.00839706e-01  1.08936992e+00  2.10348507e+00 
 1.00861554e-01  1.05839185e+00  2.11011818e+00 
 1.00890968e-01  1.12067583e+00  2.11600516e+00 
 1.00920264e-01  1.04712364e+00  2.11980604e+00 
 1.00956307e-01  1.04537195e+00  2.11667301e+00 
 1.01028392e-01  9.58887138e-01  2.08684100e+00 
 1.01062913e-01  1.12123033e+00  2.07467613e+00 
 1.01096629e-01  1.02522130e+00  2.07688003e+00 
 1.01164063e-01  1.17595174e+00  2.10272322e+00 
 1.01244022e-01  1.12402559e+00  2.14267423e+00 
 1.01303546e-01  1.05394447e+00  2.14548777e+00 
 1.01359987e-01  1.00052288e+00  2.11290887e+00 
 1.01454322e-01  9.34264928e-01  2.04366256e+00 
 1.01504500e-01  1.02427046e+00  2.02361992e+00 
 1.01560798e-01  1.07588582e+00  2.04195477e+00 
 1.01594287e-01  1.05085494e+00  2.06496428e+00 
 1.01633837e-01  1.05337449e+00  2.08376301e+00 
 1.01702330e-01  1.04524127e+00  2.09455396e+00 
 1.01791695e-01  1.10666909e+00  2.10258007e+00 
 1.01878650e-01  1.19035794e+00  2.13436270e+00 
 1.01978650e-01  1.66665850e+00  2.23208587e+00 
 1.02005426e-01  1.62022057e+00  2.22055094e+00 
 1.02019019e-01  1.65743684e+00  2.24937652e+00 
 1.02024635e-01  1.62944463e+00  2.26136067e+00 
 1.02030445e-01  1.59099780e+00  2.27383025e+00 
 1.02036775e-01  1.54910189e+00  2.28731661e+00 
 1.02049436e-01  1.50174762e+00  2.31372144e+00 
 1.02062885e-01  1.45127321e+00  2.33965963e+00 
 1.02085034e-01  1.33789095e+00  2.37149112e+00 
 1.02114922e-01  1.19414031e+00  2.38365618e+00 
 1.02148543e-01  1.10711244e+00  2.36354245e+00 
 1.02190253e-01  1.09622910e+00  2.31562427e+00 
 1.02236177e-01  1.05120910e+00  2.25167654e+00 
 1.02291466e-01  1.01551709e+00  2.17112565e+00 
 1.02311413e-01  1.02169510e+00  2.14304317e+00 
 1.02324358e-01  1.03243669e+00  2.12594129e+00 
 1.02331153e-01  1.03502651e+00  2.11759329e+00 
 1.02344745e-01  1.03259797e+00  2.10556235e+00 
 1.02347873e-01  1.02877413e+00  2.16450104e+00 
 1.02348969e-01  1.02743355e+00  2.16328256e+00 
 1.02349796e-01  1.02642333e+00  2.16181327e+00 
 1.02350107e-01  1.02604303e+00  2.16166452e+00 
 1.02350202e-01  1.02592610e+00  2.16125263e+00 
 1.02350219e-01  1.02590538e+00  2.16143246e+00 
 1.02350226e-01  1.02589690e+00  2.16133978e+00 
 1.02350237e-01  1.02588435e+00  2.16133687e+00 
 1.02350248e-01  1.02586993e+00  2.16131977e+00 
 1.02350261e-01  1.02585441e+00  2.16129776e+00 
 1.02350273e-01  1.02583976e+00  2.16128640e+00 
 1.02350287e-01  1.02582289e+00  2.16126029e+00 
 1.02350302e-01  1.02580414e+00  2.16124518e+00 
 1.02350321e-01  1.02578152e+00  2.16121199e+00 
 1.02350342e-01  1.02575572e+00  2.16118881e+00 
 1.02350368e-01  1.02572373e+00  2.16114465e+00 
 1.02350400e-01  1.02568484e+00  2.16110620e+00 
 1.02350442e-01  1.02563282e+00  2.16103871e+00 
 1.02350500e-01  1.02556203e+00  2.16096302e+00 
 1.02350591e-01  1.02545116e+00  2.16082687e+00 
 1.02350750e-01  1.02525638e+00  2.16060644e+00 
 1.02351069e-01  1.02486683e+00  2.16014471e+00 
 1.02351706e-01  1.02408772e+00  2.15924064e+00 
 1.02352981e-01  1.02252951e+00  2.15740907e+00 
 1.02355530e-01  1.01941308e+00  2.15376233e+00 
 1.02360629e-01  1.01309395e+00  2.14645639e+00 
 1.02370826e-01  9.99229175e-01  2.13195999e+00 
 1.02385480e-01  1.04025556e+00  2.11163046e+00 
 1.02406000e-01  1.15885722e+00  2.08690838e+00 
 1.02422638e-01  1.08403875e+00  2.07272883e+00 
 1.02438598e-01  9.58207035e-01  2.06263968e+00 
 1.02455018e-01  9.31475189e-01  2.05126307e+00 
 1.02467489e-01  1.00563820e+00  2.04164255e+00 
 1.02484581e-01  1.13168093e+00  2.03164580e+00 
 1.02498102e-01  1.11239846e+00  2.02918936e+00 
 1.02508784e-01  1.00641971e+00  2.02986769e+00 
 1.02522393e-01  8.75066073e-01  2.02929791e+00 
 1.02532277e-01  8.77140303e-01  2.02637741e+00 
 1.02545213e-01  9.23296455e-01  2.01997524e+00 
 1.02567419e-01  1.02771524e+00  2.00899281e+00 
 1.02599703e-01  1.14198527e+00  2.01023370e+00 
 1.02614648e-01  9.60359852e-01  2.01749750e+00 
 1.02629718e-01  9.40810505e-01  2.02196345e+00 
 1.02640656e-01  9.93098324e-01  2.02234807e+00 
 1.02652056e-01  1.02554042e+00  2.02230221e+00 
 1.02663302e-01  1.01984009e+00  2.02303207e+00 
 1.02673517e-01  9.32258094e-01  2.02379282e+00 
 1.02683786e-01  8.52163260e-01  2.02301746e+00 
 1.02695810e-01  7.74336411e-01  2.01911271e+00 
 1.02706554e-01  8.43651874e-01  2.01319638e+00 
 1.02717413e-01  1.00342308e+00  2.00679985e+00 
 1.02728276e-01  1.02640568e+00  2.00277256e+00 
 1.02739367e-01  1.00619825e+00  2.00215708e+00 
 1.02752210e-01  1.01337029e+00  2.00458060e+00 
 1.02777895e-01  9.87525063e-01  2.01375013e+00 
 1.02802595e-01  8.98130456e-01  2.02043376e+00 
 1.02817053e-01  1.06457557e+00  2.02261772e+00 
 1.02831093e-01  1.03036731e+00  2.02711694e+00 
 1.02853046e-01  1.05745605e+00  2.03927660e+00 
 1.02874480e-01  1.05377192e+00  2.05366598e+00 
 1.02895221e-01  1.00360131e+00  2.06606671e+00 
 1.02915259e-01  8.36239750e-01  2.07116433e+00 
 1.02928481e-01  9.13409705e-01  2.06937210e+00 
 1.02937361e-01  1.04535684e+00  2.06701576e+00 
 1.02946023e-01  1.02972166e+00  2.06573386e+00 
 1.02953611e-01  9.60610758e-01  2.06545558e+00 
 1.02961052e-01  9.11231296e-01  2.06496882e+00 
 1.02966782e-01  9.59198529e-01  2.06412658e+00 
 1.02973053e-01  1.01169747e+00  2.06314515e+00 
 1.02984131e-01  1.05418093e+00  2.06279049e+00 
 1.02994237e-01  1.01583865e+00  2.06426271e+00 
 1.03003791e-01  9.94533104e-01  2.06630591e+00 
 1.03022898e-01  9.90024800e-01  2.06961069e+00 
 1.03044618e-01  9.74525249e-01  2.07133219e+00 
 1.03088058e-01  9.84629270e-01  2.07108453e+00 
 1.03129017e-01  1.05374172e+00  2.07603778e+00 
 1.03172808e-01  1.05797441e+00  2.09360307e+00 
 1.03212989e-01  1.05734732e+00  2.11108438e+00 
 1.03238606e-01  9.01444760e-01  2.11468843e+00 
 1.03263907e-01  9.02851329e-01  2.10674916e+00 
 1.03282506e-01  9.55264655e-01  2.09578973e+00 
 1.03300253e-01  9.14501479e-01  2.08499504e+00 
 1.03317510e-01  1.04173711e+00  2.07670841e+00 
 1.03334287e-01  1.08634876e+00  2.07490112e+00 
 1.03348098e-01  1.05781204e+00  2.07894491e+00 
 1.03363325e-01  9.78686088e-01  2.08511322e+00 
 1.03379568e-01  8.72433881e-01  2.08823783e+00 
 1.03396754e-01  8.24721644e-01  2.08476605e+00 
 1.03416084e-01  7.75905252e-01  2.07379265e+00 
 1.03427691e-01  8.69434537e-01  2.06494680e+00 
 1.03442716e-01  1.01698631e+00  2.05505891e+00 
 1.03452756e-01  9.51340807e-01  2.05122750e+00 
 1.03462960e-01  9.31202560e-01  2.04939179e+00 
 1.03471826e-01  1.01274494e+00  2.04897570e+00 
 1.03480184e-01  1.08871822e+00  2.05034204e+00 
 1.03490936e-01  1.13516304e+00  2.05541366e+00 
 1.03501120e-01  1.16361216e+00  2.06339784e+00 
 1.03515506e-01  1.02608866e+00  2.07718315e+00 
 1.03529022e-01  9.78711886e-01  2.08900140e+00 
 1.03548582e-01  8.85454498e-01  2.09840913e+00 
 1.03567136e-01  8.29787253e-01  2.09779342e+00 
 1.03578219e-01  9.24931772e-01  2.09392381e+00 
 1.03589445e-01  1.02141101e+00  2.09011674e+00 
 1.03602201e-01  1.09193726e+00  2.08924199e+00 
 1.03611162e-01  1.00968976e+00  2.09116037e+00 
 1.03620014e-01  9.28623122e-01  2.09349953e+00 
 1.03629906e-01  9.66777066e-01  2.09513593e+00 
 1.03639195e-01  1.00260882e+00  2.09605584e+00 
 1.03653823e-01  9.67435351e-01  2.09758778e+00 
 1.03667273e-01  9.73505128e-01  2.09858362e+00 
 1.03694174e-01  1.00150775e+00  2.10019784e+00 
 1.03723431e-01  1.09087369e+00  2.10753135e+00 
 1.03750687e-01  1.03437205e+00  2.12050337e+00 
 1.03782894e-01  9.69347249e-01  2.12985129e+00 
 1.03817811e-01  8.69011666e-01  2.12156241e+00 
 1.03835790e-01  9.83635419e-01  2.11178054e+00 
 1.03854767e-01  9.43116215e-01  2.10261113e+00 
 1.03889120e-01  9.80454299e-01  2.09156676e+00 
 1.03918422e-01  8.92722998e-01  2.08451035e+00 
 1.03948661e-01  9.05894318e-01  2.07443585e+00 
 1.03967981e-01  1.04378438e+00  2.06963723e+00 
 1.03986348e-01  1.01124410e+00  2.07214174e+00 
 1.03995890e-01  9.04004286e-01  2.07527394e+00 
 1.04005454e-01  8.97336467e-01  2.07715867e+00 
 1.04012814e-01  9.50688330e-01  2.07760057e+00 
 1.04020636e-01  9.97748287e-01  2.07799910e+00 
 1.04026445e-01  9.51845007e-01  2.07858841e+00 
 1.04033241e-01  8.98135735e-01  2.07916764e+00 
 1.04044496e-01  8.54872845e-01  2.07860095e+00 
 1.04053691e-01  8.75633770e-01  2.07654411e+00 
 1.04062650e-01  9.00373164e-01  2.07374551e+00 
 1.04076276e-01  9.54329920e-01  2.06993336e+00 
 1.04088718e-01  9.42926313e-01  2.06816193e+00 
 1.04101901e-01  9.25492718e-01  2.06771478e+00 
 1.04113494e-01  1.02555342e+00  2.06858726e+00 
 1.04124357e-01  1.05499344e+00  2.07180197e+00 
 1.04135242e-01  9.88263315e-01  2.07724633e+00 
 1.04145550e-01  9.39798782e-01  2.08246618e+00 
 1.04166165e-01  9.13206852e-01  2.08823550e+00 
 1.04179699e-01  9.65110430e-01  2.08909919e+00 
 1.04192943e-01  9.87213295e-01  2.09001053e+00 
 1.04204716e-01  9.58844875e-01  2.09152158e+00 
 1.04215188e-01  8.70483560e-01  2.09233416e+00 
 1.04225203e-01  8.79354293e-01  2.09145299e+00 
 1.04232449e-01  9.48248021e-01  2.09001757e+00 
 1.04240089e-01  1.02022902e+00  2.08886367e+00 
 1.04248138e-01  1.03777634e+00  2.08904879e+00 
 1.04255698e-01  1.05425766e+00  2.09072661e+00 
 1.04270818e-01  1.02070118e+00  2.09700787e+00 
 1.04284975e-01  9.25504916e-01  2.10317803e+00 
 1.04299163e-01  7.57962190e-01  2.10545085e+00 
 1.04307940e-01  8.25602970e-01  2.10406204e+00 
 1.04316857e-01  9.12665137e-01  2.10112459e+00 
 1.04325386e-01  9.52349230e-01  2.09800660e+00 
 1.04340259e-01  9.76984164e-01  2.09435582e+00 
 1.04354234e-01  9.89134424e-01  2.09362656e+00 
 1.04371509e-01  9.45597841e-01  2.09487112e+00 
 1.04389233e-01  9.02646813e-01  2.09508593e+00 
 1.04415326e-01  8.46010643e-01  2.08881382e+00 
 1.04430076e-01  9.41303165e-01  2.08295314e+00 
 1.04445137e-01  1.02376116e+00  2.07982843e+00 
 1.04456805e-01  9.64881632e-01  2.08077123e+00 
 1.04467877e-01  9.49760071e-01  2.08299815e+00 
 1.04485778e-01  9.86892330e-01  2.08715936e+00 
 1.04504424e-01  1.02312620e+00  2.09355616e+00 
 1.04515086e-01  8.99303744e-01  2.09769211e+00 
 1.04525756e-01  8.70229019e-01  2.09991959e+00 
 1.04534358e-01  9.12070733e-01  2.09981261e+00 
 1.04542901e-01  9.15295645e-01  2.09873271e+00 
 1.04549944e-01  8.56507114e-01  2.09729612e+00 
 1.04557450e-01  7.93847214e-01  2.09496441e+00 
 1.04563619e-01  8.14216072e-01  2.09227513e+00 
 1.04570672e-01  8.95382499e-01  2.08870004e+00 
 1.04577644e-01  9.75624038e-01  2.08539708e+00 
 1.04583787e-01  9.72788864e-01  2.08332803e+00 
 1.04591183e-01  9.14296706e-01  2.08179172e+00 
 1.04598609e-01  8.55576988e-01  2.08048481e+00 
 1.04607312e-01  8.51262021e-01  2.07830396e+00 
 1.04616049e-01  8.59251912e-01  2.07538250e+00 
